S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,i141119,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2020,19450,1,2021,4,1355.663,5,3.75,0,,,,,,5,2,3,1,0000,44,6,4,4,1,0,0,1,1,0,0,1,0,0,2,0,0,2,2,1,2,1,2,0,0,2,2,,2,1,0,0,,0,,,4,4,1,0,1,2,1,8271,8271,8802,0,4151,0,0,0,8802,0,0,8802,0,0,0,0,0,0,0,0,0,0,3101,0,0,0,5701,0,0,0,0,0,531,0,219,312,4151,727,306,1065,715,51,0,210,270,568,238,3,2,3,1
2020,19451,1,2021,4,364.985,5,3.75,5,,,,,,5,3,2,1,0000,44,6,4,4,0,1,1,1,2,1,0,1,1,2,4,2,6,2,2,1,1,1,2,0,0,2,2,,2,2,0,0,1,0,2161219.0000,3,7,7,0,0,0,0,9,47152,41862,48082,5290,7811,48082,0,0,0,48082,0,0,0,0,0,15704,8375,24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220,3146,1290,1784,13101,991,950,5424,1953,667,0,36,250,2830,0,3,1,1,1
2020,19452,1,2021,4,642.991,5,3.75,1,1,2,,,3,2,1,1,1,0000,44,6,4,4,0,1,1,1,1,0,1,1,1,1,3,2,1,2,2,1,1,1,2,1,1,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,1,4633,4633,4995,0,11802,4459,0,0,536,4459,0,536,0,0,0,4459,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,362,0,94,268,11802,1200,675,4211,1707,247,0,1309,589,1864,0,1,2,1,1
2020,19453,1,2021,4,495.792,2,2.00,0,,,,,,2,1,1,1,0000,70,6,3,3,0,1,1,1,1,1,1,1,0,1,3,1,1,2,2,1,1,1,2,1,0,2,1,,2,1,0,0,1,2,2153370.0000,3,5,4,0,0,0,0,9,22763,18840,18840,3923,8674,0,5001,9162,4676,0,0,4676,0,0,0,0,0,0,0,9162,0,0,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,12597,1052,264,4216,961,200,0,3261,386,1777,480,2,1,3,1
2020,19454,1,2021,4,540.046,4,3.20,2,,1,1,,2,2,1,1,1,0000,70,6,3,3,0,1,1,1,2,0,1,1,1,2,3,1,2,2,2,1,1,1,1,0,0,2,1,1,2,2,0,0,1,0,2153370.0000,2,5,5,0,0,0,0,7,28661,22792,26799,5869,11387,21452,0,0,5347,17283,0,344,5003,0,0,17283,0,0,4169,0,0,344,0,0,0,0,0,0,0,0,0,0,4007,2138,961,908,17256,3143,1762,5929,1572,864,64,1598,600,1299,425,1,2,1,1
2020,19455,1,2021,4,386.964,5,3.75,2,1,1,1,,3,2,1,1,1,6100,52,16,1,5,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,1,2,1,1,3,1,2,1,,2,1,0,0,1,0,1400000.0000,3,2.5,2.5,0,0,0,0,5,23300,19974,22297,3326,10282,21761,0,0,536,21761,0,536,0,0,0,12309,9452,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,2324,761,704,858,13608,1238,655,3386,1117,127,2133,333,3473,960,186,1,1,1,1
2020,19456,1,2021,4,513.498,2,2.00,0,,,,,,2,1,1,1,6100,52,16,1,5,0,1,1,1,1,0,0,1,0,1,2,0,1,2,2,1,2,1,2,0,0,2,2,1,1,,0,0,1,0,1500000.0000,2,4,4,0,0,0,0,3,9253,5118,5118,4135,5981,0,0,0,5118,0,0,5118,0,0,0,0,0,0,0,0,0,0,5118,0,0,0,0,0,0,0,0,0,0,0,0,0,10116,2283,209,4260,890,629,150,1007,377,50,261,2,1,3,1
2020,19457,2,2021,4,451.692,5,3.75,1,2,1,,,3,2,1,1,1,6100,52,16,1,5,1,0,0,0,1,0,0,1,1,0,0,0,2,2,2,1,2,2,2,0,0,2,2,,2,,0,0,1,0,1350000.0000,3,3,3,0,0,0,0,2,12376,9050,9419,3326,4265,5637,0,0,3782,5637,0,537,2344,901,0,5637,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,370,0,95,274,7591,1514,169,3326,471,242,0,0,1152,40,678,4,2,1,1
2020,19458,1,2021,4,363.789,8,5.20,2,3,1,2,,6,2,1,1,1,6100,52,16,1,5,1,0,0,0,1,0,0,1,1,1,0,0,1,2,2,1,2,2,2,0,0,2,2,,2,,0,1,1,0,1300000.0000,3,3,3,0,0,0,0,2,17055,13729,14527,3326,10521,11325,0,0,3202,11325,0,1032,2170,0,0,9795,1530,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,798,0,275,523,13847,1234,485,3376,910,69,0,195,2841,540,4199,4,1,1,1
2020,19459,1,2021,4,815.331,2,2.00,2,,,,,,2,1,1,3,6100,52,16,1,5,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,2,2,,1,,0,0,,0,,,2,2,1,0,2,2,5,11696,11696,12396,0,8299,12396,0,0,0,12396,0,0,0,0,0,6198,6198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,218,74,408,8299,639,257,3906,926,50,1260,0,1052,25,183,3,2,1,2
2020,19460,1,2021,4,543.147,1,1.25,0,,,,,,1,,1,1,6100,52,16,1,5,1,1,1,1,1,2,0,1,1,0,0,1,4,2,2,1,2,2,1,0,0,2,1,2,2,,0,0,1,0,2000000.0000,2,3.5,1.5,0,0,0,0,3,5060,2251,2251,2809,8351,0,0,0,2251,0,0,2251,0,0,0,0,0,0,0,0,0,0,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,11160,1136,448,2809,2564,1896,287,526,956,340,198,4,2,3,1
2020,19461,1,2021,4,489.079,2,2.00,2,,,,,,2,1,1,1,6100,52,16,1,5,0,2,1,1,2,1,0,1,1,1,0,1,5,2,2,1,2,2,2,0,0,2,1,1,2,2,0,0,1,0,2200000.0000,3,5,5,0,0,0,0,8,21247,15582,17221,5665,9497,16721,0,0,500,16721,0,0,500,0,0,10203,6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,749,312,578,15162,915,600,5815,1533,342,336,1307,626,2662,1026,4,1,1,1
2020,19462,1,2021,4,477.662,5,3.75,3,,1,1,,2,3,2,1,1,0000,24,10,4,2,1,0,0,1,3,2,1,1,1,1,2,2,7,1,2,1,1,1,1,1,2,2,1,,2,2,0,0,1,0,4000000.0000,4,6,5,0,0,0,0,9,44195,36759,46535,7436,25008,45924,0,0,611,45924,0,344,267,0,0,26173,18495,1256,0,0,0,344,0,0,0,0,0,0,0,0,0,0,9776,5677,2183,1915,32444,4504,1695,4843,2898,2342,211,3546,2015,9145,1245,1,1,1,1
2020,19463,1,2021,4,236.290,5,3.75,2,,1,1,1,3,2,1,1,1,0000,24,10,4,2,0,1,1,1,2,0,1,1,1,1,3,2,4,2,2,1,1,1,1,1,1,2,1,1,2,1,0,0,1,0,1900000.0000,4,5,5,0,0,0,0,7,31885,27142,31238,4743,12044,30702,0,0,536,30702,0,536,0,0,0,12539,18162,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,4096,1531,1288,1276,16787,2398,448,4743,2172,167,0,1753,2997,1215,893,2,1,1,1
2020,19464,1,2021,4,207.238,6,4.25,4,,1,1,,2,4,1,3,1,0000,24,10,4,2,0,1,1,1,1,1,1,1,1,2,6,1,5,2,2,1,1,1,1,0,1,2,2,,,1,0,0,1,2,3000000.0000,4,8,5,0,0,0,0,8,42872,38129,45061,4743,15426,32914,5001,6802,344,32914,0,344,0,0,0,838,0,32077,0,0,6802,344,0,0,0,0,0,0,0,0,0,0,6933,4273,1354,1305,20169,4174,1399,4776,2170,2210,469,551,2227,1953,241,1,2,1,1
2020,19465,2,2021,4,347.535,2,2.00,1,,1,,,1,1,,1,1,0000,24,10,4,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,2,1,1,2,2,0,0,2,2,,2,1,0,0,,0,,,3,3,1,0,2,2,6,14452,14452,16378,0,4436,15374,0,0,1004,15374,0,152,851,0,0,15374,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1926,663,633,630,4436,0,0,2506,678,99,0,653,0,439,60,1,2,1,1
2020,19466,1,2021,4,483.523,4,3.20,2,,,2,,2,2,1,1,1,0000,24,10,4,2,0,1,1,1,1,0,1,1,1,1,5,1,0,2,2,2,1,1,1,0,1,2,1,,2,2,0,1,,0,,,5,5,1,0,2,2,2,8675,8675,9247,0,19029,8903,0,0,344,8903,0,344,0,0,0,6834,2069,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,572,0,149,423,19029,4349,966,4612,2664,69,0,625,1478,3433,834,1,2,1,1
2020,19467,1,2021,4,243.598,5,3.75,2,1,1,1,,3,2,1,1,1,0000,24,10,4,2,0,1,1,1,1,0,1,1,1,1,3,1,5,2,1,1,1,1,1,1,2,2,1,,2,2,0,0,1,0,2400000.0000,3,5,4,0,0,0,0,8,36597,33635,43545,2962,9440,43009,0,0,536,43009,0,536,0,0,0,31006,12002,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,9909,5826,2175,1908,12402,1682,599,2209,1649,90,531,2503,1534,1606,0,1,1,1,1
2020,19468,1,2021,4,224.479,2,2.00,0,,,,,,2,1,1,1,0000,24,10,4,2,0,1,1,1,1,0,1,1,1,1,2,1,3,2,2,1,1,1,1,0,0,2,1,1,2,1,0,0,1,0,1600000.0000,4,4,4,0,0,0,0,6,13803,10703,10703,3100,3390,0,0,6202,4501,0,0,4501,0,0,0,0,0,0,0,6202,0,0,4501,0,0,0,0,0,0,0,0,0,0,0,0,0,6490,95,383,3100,732,90,0,1305,195,590,0,1,1,3,1
2020,19469,1,2021,4,419.804,4,3.20,3,,,,1,1,3,2,1,1,0000,24,10,4,2,0,1,1,1,2,0,1,1,1,2,6,2,4,2,2,1,1,1,1,1,1,2,1,1,2,2,0,0,1,0,2500000.0000,3,6,6,0,0,0,0,10,43594,38467,51689,5128,9269,51537,0,0,152,51537,0,152,0,0,0,34160,16120,1256,0,0,0,152,0,0,0,0,0,0,0,0,0,0,13222,8324,2650,2248,14397,3060,689,4743,1819,1011,901,162,488,1032,490,1,1,1,1
2020,19470,1,2021,4,373.423,4,3.20,2,,1,1,,2,2,1,1,1,0000,24,10,4,2,0,1,1,1,1,0,1,1,1,1,3,2,1,2,1,1,1,1,2,0,0,2,1,1,1,1,0,0,1,0,2200000.0000,4,5,5,0,0,0,0,4,16541,11798,12335,4743,7561,8490,0,0,3845,1256,0,344,0,3501,0,1256,0,0,7234,0,0,344,0,0,0,0,0,0,0,0,0,0,537,0,296,241,12304,1914,1000,4743,1769,180,667,120,485,1028,398,1,1,1,1
2020,19471,1,2021,4,414.806,2,2.00,1,,,,,,2,1,1,1,0000,24,10,4,2,1,0,0,1,1,0,0,1,0,0,1,1,1,2,2,1,1,1,2,0,0,2,1,1,2,1,0,0,1,0,2700000.0000,4,4,4,0,0,0,0,9,24655,20455,30245,4200,7953,30245,0,0,0,30245,0,0,0,0,0,30245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9790,6549,1787,1454,12153,3432,1495,4449,1058,0,0,687,225,806,0,1,1,1,1
2020,19472,2,2021,4,688.428,4,3.20,2,,,,,,4,3,1,1,0000,52,6,3,5,0,1,1,1,1,2,1,1,0,1,3,0,1,2,2,1,1,2,1,0,0,2,1,1,2,,0,0,1,0,2000000.0000,3,4,4,0,0,0,0,4,15989,11322,11898,4667,5541,8565,0,3333,0,8565,0,0,0,0,0,5121,0,3443,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,576,28,115,433,10208,2147,310,4667,1624,237,0,411,0,669,144,2,1,1,1
2020,19473,2,2021,4,485.819,5,3.75,2,2,1,,,3,2,1,1,1,0000,52,6,3,5,0,1,1,1,1,0,0,1,0,0,2,0,2,2,2,1,2,1,2,1,1,1,1,,2,,0,0,,0,,,4,4,1,0,2,2,2,11969,11969,12456,0,6097,11919,0,0,537,11919,0,537,0,0,0,6777,5142,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,487,0,93,394,6097,0,0,3606,1329,25,351,0,531,205,50,2,1,1,1
2020,19474,2,2021,4,654.363,3,2.65,1,1,,,,1,2,1,1,1,0000,52,6,3,5,0,1,1,1,1,0,0,1,0,0,1,0,3,2,2,1,2,1,2,0,0,2,1,,2,,0,0,,0,,,3,3,1,0,2,2,2,7204,7204,7525,0,7279,7373,0,0,152,7373,0,152,0,0,0,7373,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,322,0,84,238,7279,850,272,3299,944,166,0,89,351,138,1170,2,2,1,1
2020,19475,1,2021,4,488.933,6,4.25,3,2,,,,2,4,2,2,1,0000,52,6,3,5,0,1,1,1,1,1,1,1,0,1,1,1,3,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,1500000.0000,3,5,5,0,0,0,0,5,25114,18062,20046,7053,6057,19702,0,0,344,8067,0,344,0,0,0,8067,0,0,11635,0,0,344,0,0,0,0,0,0,0,0,0,0,1985,374,870,740,13110,1170,293,5995,1446,33,0,372,2097,1213,491,3,1,1,1
2020,19476,1,2021,4,1045.611,1,1.25,1,,,,,,1,1,,1,0000,52,6,3,5,1,0,0,1,1,0,0,1,1,0,2,1,1,2,2,1,1,1,1,0,0,2,1,1,1,1,0,0,,0,,,4,3,0,0,0,0,4,6376,2719,2933,3657,6459,2933,0,0,0,0,0,0,0,0,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,102,110,10116,832,1096,3657,1395,729,521,137,223,1459,66,1,1,2,1
2020,19477,1,2021,4,245.515,4,3.20,3,,,,,,4,3,1,1,0000,52,6,3,5,0,1,1,1,1,0,1,1,1,2,3,1,1,2,2,2,1,1,1,0,1,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,7,25977,25977,29949,0,13062,29949,0,0,0,29949,0,0,0,0,0,10108,0,19841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972,2027,795,1150,13062,1659,403,4612,1679,1133,638,479,219,2188,52,1,1,1,1
2020,19478,1,2021,4,277.301,2,2.00,0,,,,,,2,1,1,1,0000,52,6,3,5,0,1,1,0,1,1,0,1,0,1,2,1,4,2,2,1,1,1,1,0,0,2,2,,1,1,0,0,1,1,1768979.0000,3,4,4,0,0,0,0,10,28073,23406,23906,4667,11169,0,7602,11903,4401,0,0,4401,0,0,0,0,0,0,0,11903,0,0,4401,0,0,0,0,0,0,0,0,0,500,500,0,0,15836,3247,773,4667,1300,2904,60,2003,140,371,371,3,2,3,1
2020,19479,1,2021,4,624.763,3,2.65,2,1,,,,1,2,1,1,1,3000,11,1,1,5,1,0,0,1,1,0,0,1,0,1,0,2,1,2,2,2,2,2,2,0,0,2,2,,,1,0,0,,0,,,2,2,1,0,2,2,2,8891,8891,9234,0,8053,6082,0,0,3153,4081,0,3153,0,0,0,4081,0,0,2001,0,0,152,0,0,0,0,3001,0,0,0,0,0,343,0,97,246,8053,724,350,3405,1481,0,205,108,647,743,390,3,1,1,1
2020,19480,1,2021,4,1107.586,5,3.75,0,,,1,,1,4,3,1,1,3000,11,1,1,5,1,0,0,1,1,1,0,1,1,0,0,1,2,2,2,1,2,2,2,0,0,2,2,1,2,,0,0,,0,,,2.5,2.5,1,0,1,2,1,6686,6686,6942,0,5855,0,0,0,6942,0,0,2523,4419,0,0,0,0,0,0,0,0,152,0,0,0,2371,0,0,0,0,0,0,256,0,48,208,5855,333,602,60,605,0,0,383,3031,441,400,4,1,3,1
2020,19481,1,2021,4,1159.048,5,3.75,0,,2,1,,3,2,1,1,2,3000,11,1,1,5,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,1,2,2,2,0,0,1,1,,2,1,0,0,1,0,594438.0000,3,2,2,0,0,0,0,1,2070,359,536,1711,16854,0,0,0,536,0,0,536,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,177,0,73,104,18565,6026,1310,1711,1791,65,0,0,0,6640,1022,2,1,3,3
2020,19482,1,2021,4,66.294,2,2.00,0,,,,,,2,1,1,2,3000,11,1,1,5,1,0,0,1,1,0,1,1,1,0,2,0,2,2,2,1,1,2,1,0,0,1,1,,2,,0,0,1,0,1351459.0000,3,4,1,0,0,0,0,4,10413,8702,8702,1711,4284,0,0,0,8702,0,0,8702,0,0,0,0,0,0,0,0,0,0,6302,0,0,0,0,2401,0,0,0,0,0,0,0,0,5995,2798,479,1711,433,30,0,2,120,170,252,3,1,3,3
2020,19483,1,2021,4,409.793,6,4.25,1,1,2,1,,4,2,1,1,1,6100,52,16,1,5,1,0,0,1,1,0,0,1,1,1,0,1,3,2,2,1,2,2,1,0,0,2,2,,2,1,0,0,,0,,,3,3,1,0,2,2,2,12767,12767,13129,0,9499,4299,0,0,8830,4299,0,728,8002,100,0,4299,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,362,0,94,268,9499,1547,534,3208,1247,435,0,253,1532,565,177,4,2,1,1
2020,19484,2,2021,4,409.091,2,2.00,0,,,,,,2,1,1,1,6100,52,16,1,5,0,1,1,1,2,1,0,1,0,0,0,1,3,2,2,1,2,2,1,0,0,2,2,1,2,,0,0,1,0,1800000.0000,3,4,4,0,0,0,0,4,9644,5509,5509,4135,5777,0,0,0,5509,0,0,5509,0,0,0,0,0,0,0,0,0,0,2304,0,0,3205,0,0,0,0,0,0,0,0,0,0,9912,1100,804,4135,1897,554,0,869,321,176,56,4,1,3,1
2020,19485,2,2021,4,386.623,8,5.20,1,2,2,2,,6,2,1,1,1,6100,52,16,1,5,0,1,1,0,1,1,0,1,0,0,0,0,4,2,2,1,2,2,2,0,0,2,2,1,2,1,0,0,1,0,2000000.0000,3,4,4,0,0,0,0,1,13100,8965,9444,4135,7498,6707,0,0,2736,6707,0,1034,1703,0,0,6707,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,479,0,145,334,11633,2177,1738,4135,1200,0,17,206,1441,697,21,4,2,1,1
2020,19486,1,2021,4,368.311,4,3.20,1,2,,,,2,2,1,1,1,6100,52,16,1,5,1,0,0,1,1,0,0,1,1,1,0,0,2,2,2,1,2,2,2,0,0,2,2,,1,,0,0,1,0,1400000.0000,3,3,3,0,0,0,0,3,13261,9935,10533,3326,6123,8189,0,0,2345,8189,0,344,2001,0,0,8189,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,598,0,215,383,9449,1840,530,3362,730,563,518,131,964,150,660,4,2,1,1
2020,19487,1,2021,4,359.187,8,5.20,2,3,2,1,,6,2,1,1,1,6100,52,16,1,5,0,1,2,2,1,1,0,1,1,0,0,1,6,2,2,1,2,2,1,1,0,2,2,1,2,1,0,0,1,0,1900000.0000,3,5,5,0,0,0,0,2,18946,13281,13668,5665,16440,8099,0,0,5569,8099,0,2568,3001,0,0,4018,4081,0,0,0,0,1032,0,0,0,0,1536,0,0,0,0,0,387,0,44,343,22105,1205,396,5788,1273,7847,220,209,2986,493,1686,4,2,1,1
2020,19488,1,2021,4,509.951,5,3.75,1,3,,,,3,2,1,1,1,6100,52,16,1,5,1,0,0,0,1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,2,2,1,2,,0,0,1,0,1300000.0000,3,2,2,0,0,0,0,3,14586,11777,12190,2809,6001,2649,0,0,9541,2649,0,8541,1000,0,0,2649,0,0,0,0,0,536,0,0,0,0,0,0,0,0,8005,0,413,0,118,295,8810,828,189,2847,921,0,371,335,3037,283,0,4,2,1,1
2020,19489,1,2021,4,575.539,2,2.00,1,,,,,,2,1,1,1,6100,52,16,1,5,0,1,1,1,1,0,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,2,2,,1,,0,0,1,0,1500000.0000,2,2,2,0,0,0,0,6,14391,11582,11774,2809,1476,5235,0,0,6540,5235,0,6540,0,0,0,5235,0,0,0,0,0,0,3238,3302,0,0,0,0,0,0,0,0,192,7,21,164,4285,1074,70,2809,203,0,0,0,52,25,52,2,1,1,1
2020,19490,2,2021,4,522.248,5,3.75,1,1,2,,,3,2,1,1,1,6100,52,16,1,5,1,0,0,0,1,0,0,1,0,0,0,0,3,2,2,1,1,2,2,0,0,2,2,,2,,0,0,1,0,1414060.0000,2,3,3,0,0,0,0,3,15790,12464,14463,3326,5092,13926,0,0,537,13926,0,537,0,0,0,13926,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,1999,897,539,563,8418,1069,371,3326,1083,0,0,230,2139,100,100,4,1,1,1
2020,19491,2,2021,4,373.020,5,3.75,2,1,1,1,,3,2,1,1,1,6100,52,16,1,5,1,1,0,1,1,0,0,1,1,0,0,1,2,2,2,1,1,2,2,0,0,2,1,,2,1,0,0,,1,,,3,3,1,0,2,2,3,17285,17285,18681,0,12531,15540,0,0,3141,15540,0,3141,0,0,0,10432,5108,0,0,0,0,537,0,0,0,2604,0,0,0,0,0,0,1397,405,388,604,12531,1637,413,3956,1230,1303,324,741,1626,752,548,4,1,1,1
2020,19492,2,2021,4,282.039,5,3.75,1,,1,2,,3,2,1,1,1,0000,41,10,5,4,0,1,1,1,1,0,1,1,0,1,3,4,2,2,2,1,2,1,1,1,1,2,1,,2,2,0,0,,1,,,3.5,3.5,1,0,2,2,5,22368,22368,23617,0,17180,11618,3906,0,8093,11618,0,8093,0,0,0,11618,0,0,0,0,0,537,0,0,0,0,7556,0,0,0,0,0,1249,346,423,480,17180,1961,1372,5998,2929,267,396,601,2363,1207,86,1,2,1,1
2020,19493,1,2021,4,422.305,2,2.00,0,,,,,,2,,2,2,0000,25,9,1,2,0,1,1,0,2,1,0,1,0,1,1,1,2,2,2,1,2,2,2,0,0,1,1,1,2,,0,0,1,0,500000.0000,4,3,3,0,0,0,0,3,7949,6949,6949,1000,6347,0,0,0,6949,0,0,6949,0,0,0,0,0,0,0,0,0,0,0,3201,0,0,3748,0,0,0,0,0,0,0,0,0,7347,778,1112,1000,1261,243,941,92,1501,265,152,2,2,3,3
2020,19494,1,2021,4,311.576,2,2.00,1,,,1,,1,1,,1,1,5000,51,2,4,5,0,1,1,1,1,0,1,1,1,1,2,2,4,2,2,1,2,1,1,1,0,2,1,1,2,1,0,0,1,0,2000000.0000,3,3,3,0,0,0,0,8,20588,16686,21891,3902,7705,21739,0,0,152,21739,0,152,0,0,0,21739,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,5204,3247,1038,919,11607,657,511,4052,1035,60,200,3174,1400,180,337,2,2,1,1
2020,19495,1,2021,4,785.197,3,2.65,0,,,,,,3,2,1,1,5000,51,2,4,5,0,1,1,1,1,0,0,1,0,0,1,1,1,2,2,2,2,1,2,0,0,2,1,,2,,0,0,1,0,2047776.0000,5,1.5,1.5,0,0,0,0,4,14276,11470,11470,2806,4094,0,0,0,11470,0,0,11470,0,0,0,0,0,0,0,0,0,0,1825,3001,0,6644,0,0,0,0,0,0,0,0,0,0,6900,576,443,2806,2156,43,0,417,200,258,0,1,2,3,1
2020,19496,1,2021,4,530.545,3,2.65,1,,,1,,1,2,,2,1,0000,32,5,3,4,0,1,1,1,1,0,0,1,1,0,2,1,3,2,2,1,2,1,2,1,1,2,1,,2,1,0,0,,0,,,3,2,1,0,2,2,2,8270,8270,8455,0,14548,3301,0,0,5153,2901,0,5153,0,0,0,2901,0,0,400,0,0,152,0,700,0,0,0,4301,0,0,0,0,185,0,21,164,14548,2442,287,3208,1674,261,691,842,1287,2916,939,1,2,1,1
2020,19497,12,2020,4,499.194,4,3.20,1,,1,1,,2,2,1,1,3,6900,42,4,4,5,0,1,0,1,1,0,0,1,0,1,1,5,3,2,2,1,2,1,1,1,1,2,1,,2,1,0,1,,0,,,3,3,1,1,2,2,2,10405,10405,10982,0,5074,6637,0,0,4345,4634,0,344,0,4001,0,4634,0,0,2003,0,0,344,0,0,0,0,0,0,0,0,0,0,577,157,192,228,5074,867,0,1,1160,120,0,0,240,2289,397,6,1,2,5
2020,19498,2,2021,4,467.149,4,3.20,4,,,,,,4,2,2,1,6900,42,4,4,5,0,1,1,1,1,0,1,1,0,1,2,1,1,2,2,1,1,1,2,0,0,2,1,1,2,2,0,0,1,0,2924935.0000,2,5,5,0,0,0,0,8,28964,22711,24472,6253,4931,22740,0,0,1732,22740,0,1732,0,0,0,5815,10840,6086,0,0,0,0,0,0,0,447,1284,0,0,0,0,0,1761,1176,148,437,11184,1080,300,5964,1828,0,0,793,250,967,0,2,2,1,1
2020,19499,1,2021,4,409.203,2,2.00,0,,,,,,2,1,1,1,7900,42,13,4,5,0,1,1,1,2,1,1,1,0,1,3,0,1,2,2,2,1,1,1,0,0,2,1,1,2,1,0,0,1,0,1267809.0000,2,3,3,0,0,0,0,3,9328,6102,6102,3226,6387,0,0,0,6102,0,0,5301,0,800,0,0,0,0,0,0,0,0,3801,0,0,1500,0,0,0,0,0,0,0,0,0,0,9613,532,869,3326,866,93,0,2338,240,668,681,2,1,3,1
2020,19500,2,2021,4,439.842,5,3.75,2,,3,,,3,2,1,1,1,7900,42,13,4,5,1,0,0,1,1,0,0,1,1,1,4,4,2,2,2,1,2,1,1,1,1,2,1,,2,2,0,0,,0,,,3.5,3.5,1,0,2,2,3,15035,15035,16551,0,14772,16014,0,0,537,15263,0,537,0,0,0,8623,6640,0,751,0,0,537,0,0,0,0,0,0,0,0,0,0,1516,569,363,585,14772,1734,120,2799,1569,20,0,366,2603,5136,426,2,1,1,1
2020,19501,1,2021,4,444.274,6,4.25,2,2,2,,,4,2,1,1,1,0000,70,10,3,3,1,0,0,1,1,0,0,1,1,1,0,2,2,2,2,1,1,2,2,1,0,2,1,,2,1,0,0,1,0,1400000.0000,2,5,5,0,0,0,0,3,18881,16681,18636,2200,12656,17908,0,0,728,14406,0,728,0,0,0,14406,0,0,3502,0,0,728,0,0,0,0,0,0,0,0,0,0,1954,540,699,716,14856,1978,671,2200,3883,2477,1049,960,105,754,781,3,1,1,1
2020,19502,1,2021,4,189.453,9,5.60,2,,2,3,1,6,3,2,1,1,0000,70,10,3,3,1,0,0,0,2,0,0,1,1,0,0,1,2,2,2,1,1,2,2,0,0,2,1,,2,2,0,0,,1,,,6,6,1,0,2,2,3,21437,21437,23383,0,18655,17120,2501,0,3763,17120,0,3763,0,0,0,12039,5081,0,0,0,0,1032,0,0,0,900,1831,0,0,0,0,0,1946,1069,408,469,18655,4270,3146,3108,1958,301,259,0,3868,712,1033,4,1,1,1
